ECG_VALUE,ECG_TIME,BPM_VALUE,BPM_TIME,AUX_VALUE,AUX_TIME,PPG_VALUE,PPG_TIME
2270,250067,40.109120000000004,250067,58,250067,64615,250061,
2283,250089,40.493520000000004,250089,56,250089,64654,250089,
2102,250101,40.339760000000005,250101,56,250101,64649,250101,
2080,250107,40.41664,250107,54,250107,64649,250101,
2070,250109,40.41664,250109,54,250109,64626,250109,
1861,250149,40.41664,250149,53,250149,64278,250150,
1860,250151,40.493520000000004,250151,53,250151,64278,250150,
1914,250177,40.186,250177,52,250177,64017,250170,
1970,250187,40.339760000000005,250187,53,250187,63928,250187,
1987,250189,40.109120000000004,250189,52,250189,63914,250189,
2003,250199,40.26288,250199,52,250199,64014,250199,
2017,250201,40.186,250201,53,250201,64014,250199,
1998,250219,40.03224,250219,52,250219,64087,250219,
2000,250221,40.109120000000004,250221,52,250221,64087,250219,
2101,250231,39.87848,250231,52,250231,64121,250229,
2111,250251,39.87848,250251,52,250251,64179,250249,
2091,250255,39.8016,250255,52,250255,64224,250256,
2048,250299,39.4172,250299,52,250299,64410,250299,
2063,250321,39.494080000000004,250321,53,250321,64448,250322,
2081,250325,39.494080000000004,250325,54,250325,64448,250322,
2016,250359,39.494080000000004,250359,53,250359,64508,250359,
2033,250361,39.340320000000006,250361,54,250361,64492,250362,
2112,250371,39.340320000000006,250371,53,250371,64529,250372,
2094,250375,39.340320000000006,250375,53,250375,64529,250372,
2104,250387,39.4172,250387,53,250387,64521,250381,
2030,250397,39.4172,250397,53,250397,64546,250398,
2033,250399,39.340320000000006,250399,53,250399,64546,250398,
2131,250411,39.18656,250411,53,250411,64529,250412,
2117,250431,39.26344,250431,54,250431,64519,250432,
2148,250451,39.109680000000004,250451,53,250451,64531,250452,
2156,250471,39.109680000000004,250471,53,250471,64569,250472,
2120,250479,39.109680000000004,250479,53,250479,64523,250480,
2186,250491,38.95592,250491,53,250491,64552,250492,
2122,250499,38.95592,250499,53,250499,64525,250500,
2123,250501,38.95592,250501,53,250501,64553,250502,
2073,250519,38.87904,250519,53,250519,64559,250519,
2084,250521,38.87904,250521,53,250521,64519,250522,
2110,250527,38.6484,250527,53,250527,64519,250522,
2099,250529,38.80216,250529,53,250529,64578,250529,
2073,250531,38.725280000000005,250531,53,250531,64558,250532,
2003,250535,38.725280000000005,250535,53,250535,64558,250532,
2020,250547,38.6484,250547,53,250547,64591,250548,
1989,250559,38.6484,250559,53,250559,64612,250560,
2061,250571,38.57152,250571,53,250571,64639,250570,
2052,250586,38.494640000000004,250586,52,250586,64642,250580,
2064,250587,38.340880000000006,250587,53,250587,64646,250588,
2073,250589,38.57152,250589,53,250589,64606,250590,
2067,250596,38.340880000000006,250596,53,250596,64606,250590,
2049,250601,38.41776,250601,53,250601,64583,250600,
2072,250606,38.494640000000004,250606,53,250606,64583,250600,
2026,250616,38.340880000000006,250616,52,250616,64575,250610,
2395,250636,38.110240000000005,250636,53,250636,64607,250630,
2993,250646,38.264,250646,53,250646,64618,250640,
3049,250647,38.18712,250647,54,250647,64587,250648,
3064,250649,38.264,250649,54,250649,64610,250650,
2072,250659,38.18712,250659,53,250659,64615,250660,
1725,250661,38.264,250661,53,250661,64615,250660,
2034,250689,38.110240000000005,250689,53,250689,64644,250690,
2132,250707,38.03336,250707,53,250707,64612,250707,
2166,250727,37.8796,250727,53,250727,64629,250727,
2176,250729,37.95648,250729,53,250729,64614,250729,
2094,250737,37.8796,250737,53,250737,64640,250737,
2129,250745,37.8796,250745,54,250745,64615,250739,
2123,250751,37.725840000000005,250751,54,250751,64657,250749,
2178,250765,37.80272,250765,53,250765,64654,250759,
2081,250777,37.80272,250777,53,250777,64646,250777,
2178,250787,37.57208,250787,53,250787,64642,250787,
2193,250789,37.64896,250789,54,250789,64652,250789,
2155,250795,37.64896,250795,54,250795,64643,250792,
2137,250797,37.64896,250797,54,250797,64699,250797,
2123,250799,37.725840000000005,250799,54,250799,64699,250797,
2150,250815,38.03336,250815,57,250815,64629,250816,
2131,250817,38.03336,250817,57,250817,64629,250816,
2265,250827,38.18712,250827,57,250827,64607,250822,
2202,250841,38.264,250841,57,250841,64676,250841,
2197,250861,38.57152,250861,56,250861,64717,250862,
2231,250867,38.494640000000004,250867,56,250867,64707,250868,
2232,250869,38.494640000000004,250869,56,250869,64707,250868,
2130,250879,38.6484,250879,56,250879,64687,250879,
2109,250888,38.264,250888,54,250888,64683,250881,
2073,250891,38.57152,250891,54,250891,64657,250891,
1887,250911,38.57152,250911,53,250911,64379,250911,
1806,250918,38.57152,250918,53,250918,64379,250911,
1937,250947,26.270720000000004,250947,42,250947,63998,250948,
1945,250951,26.11696,250951,42,250951,63946,250950,
1942,250961,25.655680000000004,250961,42,250961,63984,250960,
2010,250969,25.50192,250969,42,250969,63998,250970,
2010,250981,24.73312,250981,43,250981,64047,250980,
2128,250989,24.57936,250989,44,250989,64093,250990,
2017,250999,24.34872,250999,45,250999,64129,251000,
2026,251001,24.194960000000002,251001,44,251001,64129,251000,
2098,251006,23.887439999999998,251006,45,251006,64129,251000,
2117,251007,23.73368,251007,46,251007,64173,251008,
2137,251009,23.57992,251009,45,251009,64194,251010,
2033,251021,23.34928,251021,45,251021,64215,251020,
2084,251026,23.426160000000003,251026,46,251026,64215,251020,
2104,251029,22.887999999999998,251029,47,251029,64257,251030,
2108,251071,21.58104,251071,49,251071,64434,251070,
2072,251076,21.657920000000004,251076,49,251076,64434,251070,
2074,251077,21.50416,251077,49,251077,64420,251078,
2074,251079,21.427280000000003,251079,49,251079,64459,251080,
2120,251091,21.042880000000004,251091,49,251091,64469,251090,
2070,251096,20.966,251096,49,251096,64469,251090,
2058,251097,21.11976,251097,49,251097,64443,251098,
2031,251117,20.427840000000003,251117,50,251117,64526,251118,
2067,251141,19.88968,251141,50,251141,64520,251139,
2096,251145,19.812800000000003,251145,51,251145,64520,251139,
2094,251147,19.73592,251147,50,251147,64587,251147,
2033,251155,19.659040000000005,251155,52,251155,64606,251149,
2153,251169,19.428400000000003,251169,51,251169,64560,251169,
2110,251171,19.197760000000002,251171,52,251171,64560,251169,
2022,251179,19.12088,251179,51,251179,64582,251179,
2101,251189,18.6596,251189,52,251189,64553,251189,
2118,251199,18.35208,251199,52,251199,64545,251199,
2133,251201,18.582720000000002,251201,51,251201,64545,251199,
2102,251207,18.42896,251207,52,251207,64557,251207,
2093,251209,18.35208,251209,52,251209,64539,251209,
2057,251221,18.04456,251221,52,251221,64547,251219,
2089,251227,17.96768,251227,52,251227,64537,251227,
2105,251235,17.96768,251235,52,251235,64573,251229,
2069,251239,17.66016,251239,52,251239,64574,251239,
2057,251241,17.583280000000002,251241,52,251241,64574,251239,
2088,251251,17.506400000000003,251251,52,251251,64587,251249,
2097,251255,17.198880000000003,251255,52,251255,64587,251249,
2113,251257,17.122,251257,51,251257,64573,251257,
2164,251265,17.122,251265,53,251265,64574,251262,
2156,251271,17.198880000000003,251271,53,251271,64567,251272,
2119,251275,16.7376,251275,53,251275,64567,251272,
2110,251277,16.7376,251277,53,251277,64626,251277,
2242,251287,16.50696,251287,53,251287,64574,251282,
2221,251289,16.43008,251289,53,251289,64633,251289,
2145,251305,16.43008,251305,53,251305,64560,251302,
2192,251307,16.199440000000003,251307,52,251307,64560,251302,
2185,251311,16.12256,251311,53,251311,64600,251312,
2000,251321,15.891920000000002,251321,53,251321,64641,251322,
2024,251325,15.73816,251325,53,251325,64641,251322,
2049,251331,15.661280000000001,251331,53,251331,64655,251332,
1987,251345,15.276880000000002,251345,53,251345,64669,251342,
1996,251347,15.353760000000001,251347,52,251347,64669,251342,
2044,251359,14.892480000000003,251359,53,251359,64699,251359,
2058,251361,15.276880000000002,251361,54,251361,64693,251362,
2050,251371,14.892480000000003,251371,53,251371,64644,251372,
2093,251391,14.4312,251391,53,251391,64721,251391,
2022,251397,14.354320000000001,251397,53,251397,64721,251391,
2017,251399,14.12368,251399,53,251399,64724,251399,
2024,251401,14.20056,251401,53,251401,64719,251401,
2093,251407,14.12368,251407,53,251407,64719,251401,
2058,251419,13.89304,251419,54,251419,64743,251419,
2107,251421,13.89304,251421,53,251421,64725,251421,
2643,251431,13.585520000000002,251431,53,251431,64729,251431,
2994,251439,13.50864,251439,54,251439,64733,251439,
2598,251449,13.43176,251449,53,251449,64723,251449,
1173,251457,13.43176,251457,53,251457,64736,251451,
920,251459,13.12424,251459,53,251459,64709,251459,
1388,251469,13.047360000000001,251469,53,251469,64720,251469,
2128,251489,12.662960000000002,251489,54,251489,64714,251489,
2120,251491,12.43232,251491,54,251491,64719,251491,
2074,251497,12.355440000000002,251497,53,251497,64719,251491,
2074,251499,12.43232,251499,54,251499,64729,251499,
2091,251501,12.43232,251501,53,251501,64732,251501,
2080,251521,12.20168,251521,54,251521,64778,251521,
2128,251527,11.89416,251527,54,251527,64778,251521,
2104,251541,11.663520000000002,251541,56,251541,64754,251541,
2140,251547,11.663520000000002,251547,54,251547,64754,251541,
2189,251567,11.43288,251567,54,251567,64735,251567,
2185,251569,11.279120000000002,251569,54,251569,64793,251569,
2160,251571,11.279120000000002,251571,54,251571,64793,251569,
2106,251575,11.20224,251575,54,251575,64793,251569,
2136,251601,11.048480000000001,251601,56,251601,64803,251599,
2230,251607,11.048480000000001,251607,56,251607,64815,251607,
2258,251609,10.664080000000002,251609,56,251609,64807,251609,
2253,251611,10.89472,251611,56,251611,64807,251609,
2202,251615,10.664080000000002,251615,57,251615,64807,251609,
2188,251625,10.81784,251625,57,251625,64813,251619,
2237,251627,10.51032,251627,57,251627,64781,251627,
2269,251629,10.51032,251629,58,251629,64816,251629,
2211,251641,10.5872,251641,57,251641,64780,251639,
2230,251645,10.51032,251645,58,251645,64780,251639,
2200,251655,10.356560000000002,251655,57,251655,64798,251649,
2189,251657,10.433440000000001,251657,57,251657,64762,251657,
2178,251661,10.356560000000002,251661,57,251661,64749,251659,
2086,251677,10.2028,251677,57,251677,64713,251677,
2066,251685,10.2028,251685,57,251685,64703,251679,
1978,251691,9.972160000000002,251691,57,251691,64662,251689,
1883,251695,9.8184,251695,57,251695,64662,251689,
1856,251697,9.8184,251697,55,251697,64621,251697,
1848,251701,9.8184,251701,54,251701,64595,251699,
1848,251719,9.741520000000001,251719,56,251719,64410,251719,
1850,251721,9.741520000000001,251721,55,251721,64410,251719,
1856,251725,9.8184,251725,56,251725,64410,251719,
1859,251727,9.58776,251727,55,251727,64347,251727,
1857,251729,9.664640000000002,251729,55,251729,64292,251729,
1856,251737,9.434000000000001,251737,54,251737,64258,251732,
1966,251747,9.28024,251747,54,251747,64192,251742,
1941,251761,9.28024,251761,55,251761,64179,251762,
2028,251769,8.972720000000002,251769,54,251769,64235,251769,
1979,251775,8.972720000000002,251775,54,251775,64178,251776,
1973,251779,8.89584,251779,56,251779,64217,251779,
2002,251781,8.972720000000002,251781,54,251781,64234,251782,
2089,251809,8.434560000000001,251809,54,251809,64372,251810,
2082,251811,8.58832,251811,54,251811,64380,251812,
2086,251821,8.2808,251821,54,251821,64465,251822,
2074,251831,8.357680000000002,251831,54,251831,64465,251832,
2027,251839,8.20392,251839,56,251839,64457,251840,
2083,251849,8.20392,251849,55,251849,64568,251850,
2078,251851,7.973279999999999,251851,55,251851,64501,251852,
2108,251869,7.665760000000002,251869,56,251869,64603,251870,
2082,251881,7.7426400000000015,251881,54,251881,64601,251882,
2040,251901,7.58888,251901,56,251901,64641,251902,
2032,251921,7.281359999999999,251921,56,251921,64641,251922,
2116,251929,7.281359999999999,251929,56,251929,64643,251930,
2029,251941,7.127600000000001,251941,56,251941,64662,251942,
2090,251951,7.127600000000001,251951,56,251951,64654,251951,
2070,251956,6.973839999999999,251956,55,251956,64654,251951,
2062,251959,6.973839999999999,251959,56,251959,64707,251960,
2096,251966,6.973839999999999,251966,55,251966,64707,251960,
2100,251967,6.89696,251967,56,251967,64699,251968,
2025,251977,6.820080000000001,251977,55,251977,64712,251978,
2040,251979,6.820080000000001,251979,56,251979,64654,251980,
2081,252001,6.58944,252001,56,252001,64644,252000,
2101,252006,6.666319999999999,252006,54,252006,64644,252000,
2026,252017,6.512560000000001,252017,55,252017,64661,252018,
2006,252021,6.512560000000001,252021,56,252021,64679,252020,
2169,252031,6.435680000000001,252031,56,252031,64666,252030,
2037,252041,6.358800000000002,252041,54,252041,64678,252040,
2120,252051,6.128160000000001,252051,56,252051,64679,252050,
2115,252061,6.128160000000001,252061,54,252061,64686,252060,
2197,252069,6.051280000000002,252069,55,252069,64678,252069,
2171,252081,5.974399999999999,252081,54,252081,64660,252079,
2072,252091,5.974399999999999,252091,54,252091,64740,252089,
2114,252101,5.666879999999999,252101,53,252101,64745,252099,
2139,252105,5.666879999999999,252105,55,252105,64745,252099,
2128,252107,5.743760000000002,252107,56,252107,64710,252107,
2031,252121,5.59,252121,54,252121,64734,252119,
2038,252125,5.59,252125,55,252125,64734,252119,
2048,252127,5.513120000000001,252127,54,252127,64689,252127,
1950,252139,5.4362400000000015,252139,54,252139,64702,252139,
1966,252141,5.513120000000001,252141,55,252141,64702,252139,
2041,252145,5.359359999999999,252145,55,252145,64702,252139,
2074,252147,5.4362400000000015,252147,54,252147,64694,252147,
2059,252151,5.359359999999999,252151,54,252151,64682,252149,
2020,252157,5.128720000000001,252157,54,252157,64713,252157,
2056,252161,5.28248,252161,54,252161,64696,252159,
2085,252165,5.28248,252165,55,252165,64696,252159,
2029,252171,5.28248,252171,54,252171,64736,252169,
1982,252175,5.051840000000002,252175,56,252175,64736,252169,
1987,252177,5.28248,252177,54,252177,64697,252177,
2012,252179,5.28248,252179,54,252179,64730,252179,
2068,252191,4.974959999999999,252191,54,252191,64746,252189,
2006,252195,4.974959999999999,252195,56,252195,64746,252189,
1993,252199,4.89808,252199,56,252199,64738,252199,
2014,252201,4.974959999999999,252201,55,252201,64727,252202,
2073,252205,4.89808,252205,55,252205,64727,252202,
2179,252217,4.89808,252217,54,252217,64782,252217,
2256,252219,4.821200000000001,252219,56,252219,64782,252217,
2373,252221,4.821200000000001,252221,55,252221,64728,252222,
2875,252237,4.744320000000002,252237,54,252237,64689,252236,
2580,252241,4.744320000000002,252241,54,252241,64706,252242,
1791,252247,4.667439999999999,252247,54,252247,64706,252242,
1474,252249,4.59056,252249,54,252249,64785,252249,
1171,252251,4.513680000000001,252251,54,252251,64736,252252,
1675,252265,4.436800000000002,252265,55,252265,64764,252262,
1836,252267,4.513680000000001,252267,54,252267,64764,252262,
2048,252279,4.436800000000002,252279,54,252279,64804,252277,
2099,252301,4.206160000000001,252301,54,252301,64777,252301,
2142,252309,4.206160000000001,252309,54,252309,64786,252309,
2122,252311,4.28304,252311,54,252311,64799,252311,
2088,252319,4.129280000000001,252319,54,252319,64801,252319,
2096,252321,4.052399999999999,252321,56,252321,64815,252321,
2131,252327,4.052399999999999,252327,56,252327,64815,252321,
2077,252359,3.8986400000000003,252359,56,252359,64822,252359,
2174,252369,3.8986400000000003,252369,56,252369,64815,252369,
2156,252371,3.59112,252371,56,252371,64796,252371,
2111,252377,3.744880000000002,252377,56,252377,64796,252371,
2109,252379,3.744880000000002,252379,56,252379,64790,252379,
2122,252381,3.744880000000002,252381,56,252381,64798,252381,
2136,252401,3.6679999999999993,252401,56,252401,64765,252401,
2202,252411,3.6679999999999993,252411,57,252411,64754,252411,
